batch,first,inst_code,inst,major_code,major,second,plan_num
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",14,智能产品开发与应用,不限,4
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",15,软件技术,不限,20
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",16,数字媒体技术,不限,23
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",17,大数据技术,不限,17
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",18,云计算技术应用,不限,12
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",19,虚拟现实技术应用,不限,12
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",20,人工智能技术应用,不限,14
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",21,工业互联网技术,不限,13
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",22,移动应用开发,不限,6
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",23,动漫制作技术,不限,28
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",24,现代移动通信技术,不限,17
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",25,通信软件技术,不限,14
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",26,护理,不限,146
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",27,中医康复技术,不限,20
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",28,婴幼儿托育服务与管理,不限,25
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",29,视觉训练与康复,不限,10
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",30,金融服务与管理,不限,10
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",31,大数据与会计,不限,42
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",32,国际商务,不限,15
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",33,关务与外贸服务,不限,11
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",34,市场营销,不限,10
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",35,电子商务,不限,11
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",36,港口物流管理,不限,10
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",37,旅游管理,不限,12
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",38,酒店管理与数字化运营,不限,10
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",39,环境艺术设计,不限,18
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",40,应用英语,不限,16
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",41,应用韩语,不限,8
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",42,应用日语,不限,15
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",43,社会体育,不限,12
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",44,电子竞技运动与管理,不限,10
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",45,人力资源管理,不限,12
专科批,历史,3961,"大连枫叶职业技术学院(大连,民办)",46,智慧健康养老服务与管理,不限,10
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",01,水电站与电力网技术,不限,8
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",02,机电一体化技术,不限,33
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",03,智能控制技术,不限,12
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",04,电气自动化技术,不限,30
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",05,船舶工程技术,不限,16
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",06,船舶动力工程技术,不限,6
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",07,船舶电气工程技术,不限,9
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",08,高速铁路客运服务,不限,30
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",09,汽车检测与维修技术,不限,9
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",12,国际邮轮乘务管理,不限,9
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",14,港口与航运管理,不限,7
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",16,船舶检验,不限,5
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",17,城市轨道车辆应用技术,不限,14
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",18,大数据技术,不限,18
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",19,健康大数据管理与服务,不限,7
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",20,婴幼儿托育服务与管理,不限,27
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",21,国际商务,不限,8
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",22,关务与外贸服务,不限,15
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",23,关务与外贸服务(海关管理),不限,16
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",24,网络营销与直播电商,不限,9
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",25,现代物流管理,不限,26
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",26,旅游管理,不限,13
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",27,旅游管理(民航旅客服务),不限,19
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",28,产品艺术设计,不限,15
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",29,商务英语,不限,8
专科批,历史,4209,"大连航运职业技术学院(大连,民办)",30,电子竞技运动与管理,不限,6
专科批,历史,3207,"大连科技学院(大连,民办)",43,动漫制作技术,不限,85
专科批,历史,3207,"大连科技学院(大连,民办)",44,视觉传达设计,不限,102
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",01,新能源装备技术,不限,20
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",02,汽车制造与试验技术,不限,31
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",03,新能源汽车技术,不限,50
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",04,汽车电子技术,不限,36
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",05,智能网联汽车技术,不限,23
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",06,交通运营管理,不限,25
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",07,汽车技术服务与营销,不限,24
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",09,汽车检测与维修技术,不限,44
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",10,新能源汽车检测与维修技术,不限,30
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",13,金融科技应用,不限,27
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",15,大数据与会计,不限,33
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",16,现代物流管理,不限,29
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",17,表演艺术,不限,12
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",18,文化创意与策划,不限,15
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",19,文化产业经营与管理,不限,8
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",20,文物修复与保护,不限,11
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",21,文物展示利用技术,不限,10
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",22,影视动画,不限,42
专科批,历史,4228,"大连汽车职业技术学院(大连,民办)",23,网络直播与运营,不限,15
专科批,历史,3958,"大连软件职业学院(大连,民办)",01,软件技术,不限,102
专科批,历史,3958,"大连软件职业学院(大连,民办)",02,大数据技术,不限,88
专科批,历史,3958,"大连软件职业学院(大连,民办)",03,数字媒体技术,不限,70
专科批,历史,3958,"大连软件职业学院(大连,民办)",04,计算机网络技术,不限,36
专科批,历史,3958,"大连软件职业学院(大连,民办)",05,电子商务,不限,40
专科批,历史,3958,"大连软件职业学院(大连,民办)",06,市场营销,不限,50
专科批,历史,3958,"大连软件职业学院(大连,民办)",07,现代物流管理,不限,50
专科批,历史,3958,"大连软件职业学院(大连,民办)",08,酒店管理与数字化运营,不限,50
专科批,历史,3599,"大连艺术学院(大连,民办)",C3,旅游管理,不限,35
专科批,历史,3599,"大连艺术学院(大连,民办)",C4,应用韩语,不限,13
专科批,历史,0845,"大连职业技术学院(大连,公办)",13,汽车技术服务与营销,不限,20
专科批,历史,0845,"大连职业技术学院(大连,公办)",20,现代移动通信技术,不限,34
专科批,历史,0845,"大连职业技术学院(大连,公办)",23,房地产经营与管理,不限,30
专科批,历史,0845,"大连职业技术学院(大连,公办)",24,金融服务与管理,不限,12
专科批,历史,0845,"大连职业技术学院(大连,公办)",25,大数据与会计,不限,62
专科批,历史,0845,"大连职业技术学院(大连,公办)",26,工商企业管理,不限,30
专科批,历史,0845,"大连职业技术学院(大连,公办)",27,商务英语,不限,45
专科批,历史,0845,"大连职业技术学院(大连,公办)",28,商务日语,不限,65
专科批,历史,0845,"大连职业技术学院(大连,公办)",29,应用韩语,不限,20
专科批,历史,0845,"大连职业技术学院(大连,公办)",30,国际经济与贸易,不限,30
专科批,历史,0845,"大连职业技术学院(大连,公办)",31,关务与外贸服务,不限,30
专科批,历史,0845,"大连职业技术学院(大连,公办)",32,市场营销,不限,30
专科批,历史,0845,"大连职业技术学院(大连,公办)",33,电子商务,不限,25
专科批,历史,0845,"大连职业技术学院(大连,公办)",36,旅游管理,不限,36
专科批,历史,0845,"大连职业技术学院(大连,公办)",37,酒店管理与数字化运营,不限,55
专科批,历史,0845,"大连职业技术学院(大连,公办)",38,智慧健康养老服务与管理,不限,16
专科批,历史,0845,"大连职业技术学院(大连,公办)",39,学前教育(师范类),不限,90
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",01,机械制造及自动化,不限,32
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",02,数控技术,不限,26
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",03,模具设计与制造,不限,12
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",04,机械设计与制造,不限,25
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",05,工业设计,不限,10
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",06,智能光电制造技术,不限,15
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",07,智能机器人技术,不限,15
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",08,工业互联网应用,不限,10
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",09,机电一体化技术,不限,30
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",10,电气自动化技术,不限,27
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",11,船舶电气工程技术,不限,10
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",12,智能控制技术,不限,12
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",13,电子信息工程技术,不限,15
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",14,电机与电器技术,不限,10
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",15,物联网应用技术,不限,5
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",16,大数据技术,不限,20
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",17,应用电子技术,不限,10
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",18,汽车制造与试验技术,不限,20
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",19,汽车技术服务与营销,不限,13
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",20,汽车电子技术,不限,19
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",21,新能源汽车技术,不限,24
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",22,新能源装备技术,不限,17
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",23,汽车检测与维修技术,不限,27
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",24,旅游管理,不限,30
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",25,城市轨道交通运营管理,不限,30
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",26,港口物流管理,不限,20
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",27,电子商务,不限,32
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",28,国际邮轮乘务管理,不限,14
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",29,房地产经营与管理,不限,10
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",30,现代家政服务与管理,不限,10
专科批,历史,4227,"大连装备制造职业技术学院(大连,民办)",31,高速铁路客运服务,不限,10
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",04,护理,不限,5
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",05,助产(只招女生),不限,2
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",06,药学,不限,1
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",07,中药学,不限,1
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",08,医学检验技术,不限,1
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",09,康复治疗技术,不限,2
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",10,药物制剂技术,不限,1
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",11,药品经营与管理,不限,1
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",12,中医康复技术,不限,1
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",13,中医学,不限,3
专科批,历史,4017,"大庆医学高等专科学校(黑龙江,公办)",14,医学营养,不限,2
专科批,历史,2718,"大庆职业学院(黑龙江,公办)",01,应用化工技术,不限,1
专科批,历史,2718,"大庆职业学院(黑龙江,公办)",07,石油工程技术,不限,1
专科批,历史,4627,"大同师范高等专科学校(山西,公办)",03,心理咨询(外语语种为英语),不限,2
专科批,历史,4627,"大同师范高等专科学校(山西,公办)",04,中文(外语语种为英语),不限,2
专科批,历史,4627,"大同师范高等专科学校(山西,公办)",05,学前教育(师范类)(外语语种为英语),不限,4
专科批,历史,4627,"大同师范高等专科学校(山西,公办)",06,小学教育(师范类)(外语语种为英语),不限,2
专科批,历史,4627,"大同师范高等专科学校(山西,公办)",07,小学语文教育(师范类)(外语语种为英语),不限,4
专科批,历史,4627,"大同师范高等专科学校(山西,公办)",09,小学英语教育(师范类)(外语语种为英语),不限,2
专科批,历史,2908,"大兴安岭职业学院(黑龙江,公办)(护理)",01,护理,不限,2
专科批,历史,2842,"德州科技职业学院(山东,民办)",01,高速铁路客运服务,不限,4
专科批,历史,2842,"德州科技职业学院(山东,民办)",02,空中乘务,不限,5
专科批,历史,2842,"德州科技职业学院(山东,民办)",04,计算机应用技术,不限,6
专科批,历史,2842,"德州科技职业学院(山东,民办)",06,电子商务,不限,4
专科批,历史,2842,"德州科技职业学院(山东,民办)",37,护理,不限,5
专科批,历史,2842,"德州科技职业学院(山东,民办)",43,早期教育,不限,4
专科批,历史,2842,"德州科技职业学院(山东,民办)",50,医学影像技术,不限,2
专科批,历史,0220,"东北石油大学(黑龙江,公办)",83,电子商务(秦皇岛校区就读),不限,1
专科批,历史,0220,"东北石油大学(黑龙江,公办)",9F,大数据与会计(秦皇岛校区就读),不限,1
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),02,"计算机应用技术(中外合作办学)(我校由闽江学院与澳大利亚墨尔本理工学院两所公办本科高校合作举办,毕业生可直接就业、国内专升本、符合条件的可“2.5年＋1年＋1年”直通国外大学专本硕连读,详见学校官网)",不限,1
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),03,大数据技术(中外合作办学),不限,1
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),05,国际金融(中外合作办学),不限,1
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),06,大数据与会计(中外合作办学),不限,3
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),07,国际经济与贸易(中外合作办学),不限,3
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),08,电子商务(中外合作办学),不限,3
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),10,酒店管理与数字化运营(中外合作办学),不限,3
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),11,葡萄酒文化与营销(中外合作办学),不限,1
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),12,"休闲服务与管理(中外合作办学)(我校由闽江学院与澳大利亚墨尔本理工学院两所公办本科高校合作举办,毕业生可直接就业、国内专升本、符合条件的可“2.5年＋1年＋年”直通国外大学专本硕连读,详见学校官网)",不限,3
专科批,历史,6411,福州墨尔本理工职业学院(中外合作),13,"商务英语(中外合作办学)(我校由闽江学院与澳大利亚墨尔本理工学院两所公办本科高校合作举办,毕业生可直接就业、国内专升本、符合条件的可“2.5年＋1年＋1年”直通国外大学专本硕连读,详见学校官网)",不限,3
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",02,食品生物技术,不限,5
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",04,旅游管理,不限,10
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",06,社区管理与服务,不限,5
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",07,商务英语,不限,5
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",08,商务日语,不限,5
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",09,应用韩语,不限,5
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",12,小学英语教育(师范类),不限,40
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",13,小学语文教育(师范类),不限,68
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",14,小学数学教育(师范类),不限,30
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",15,学前教育(师范类),不限,18
专科批,历史,0179,"抚顺师范高等专科学校(抚顺,公办)",17,网络直播与运营,不限,5
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",19,大数据与会计,不限,25
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",20,电子商务,不限,20
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",21,移动商务,不限,5
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",22,市场营销,不限,5
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",23,酒店管理与数字化运营,不限,5
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",25,智慧健康养老服务与管理,不限,5
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",26,空中乘务,不限,10
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",27,跨境电子商务,不限,10
专科批,历史,1037,"抚顺职业技术学院(抚顺,公办)",28,网络营销与直播电商,不限,10
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",01,新能源汽车技术,不限,15
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",02,汽车制造与试验技术,不限,12
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",03,工业机器人技术,不限,8
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",04,机械制造及自动化,不限,12
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",05,机电一体化技术,不限,15
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",06,无人机应用技术,不限,8
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",07,道路与桥梁工程技术,不限,20
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",08,建筑工程技术,不限,8
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",09,工程造价,不限,8
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0A,工程测量技术,不限,8
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0B,动物医学,不限,30
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0C,畜牧兽医,不限,15
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0D,园林技术,不限,10
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0E,园艺技术,不限,10
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0F,数字媒体技术,不限,15
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0G,动漫制作技术,不限,15
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0H,电子信息工程技术,不限,12
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0J,现代移动通信技术,不限,15
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0K,大数据与会计,不限,45
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0L,市场营销,不限,20
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0M,导游,不限,20
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0N,酒店管理与数字化运营,不限,20
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0P,现代文秘,不限,20
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0Q,广告艺术设计,不限,15
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0R,护理,不限,40
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0S,宠物医疗技术,不限,15
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0T,小学教育(师范类),不限,35
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0U,小学语文教育(师范类),不限,35
专科批,历史,1250,"阜新高等专科学校(阜新,公办)",0V,学前教育(师范类),不限,100
专科批,历史,4465,"赣州师范高等专科学校(江西,公办)",01,小学语文教育(师范类),不限,2
专科批,历史,4465,"赣州师范高等专科学校(江西,公办)",04,学前教育(师范类),不限,2
专科批,历史,4465,"赣州师范高等专科学校(江西,公办)",05,小学教育(师范类),不限,1
专科批,历史,4465,"赣州师范高等专科学校(江西,公办)",0Q,应用日语,不限,1
专科批,历史,4311,"广东环境保护工程职业学院(广东,公办)",5G,园林工程技术,不限,5
专科批,历史,4572,"广东酒店管理职业技术学院(广东,民办)",24,酒店管理与数字化运营,不限,3
专科批,历史,2572,"广东科学技术职业学院(广东,公办)",D1,空中乘务,不限,2
专科批,历史,2572,"广东科学技术职业学院(广东,公办)",DA,酒店管理与数字化运营,不限,1
专科批,历史,4126,"广东文理职业学院(广东,民办)(护理)",1F,护理,不限,2
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",01,发电厂及电力系统(不录取色盲、色弱考生),不限,2
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",02,供用电技术(不录取色盲、色弱考生),不限,1
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",03,输配电工程技术(不录取色盲、色弱考生),不限,2
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",04,电力系统自动化技术(不录取色盲、色弱考生),不限,1
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",07,热能动力工程技术(不录取色盲、色弱考生),不限,3
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",10,机电设备技术(电站设备维修与管理方向)(不录取色盲、色弱考生),不限,3
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",13,电厂化学与环保技术(不录取色盲、色弱考生),不限,2
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",14,新能源装备技术(不录取色盲、色弱考生),不限,2
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",27,大数据与会计,不限,2
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",30,电气自动化技术(不录取色盲、色弱考生),不限,1
专科批,历史,3831,"广西电力职业技术学院(广西,公办)",31,机电一体化技术(不录取色盲、色弱考生),不限,2
专科批,历史,4127,"广西工程职业学院(广西,民办)",06,建筑室内设计,不限,8
专科批,历史,4127,"广西工程职业学院(广西,民办)",0H,高速铁路客运服务,不限,10
专科批,历史,4127,"广西工程职业学院(广西,民办)",13,艺术教育(师范类),不限,16
专科批,历史,2364,"广西工业职业技术学院(广西,公办)",49,大数据与会计,不限,2
专科批,历史,2364,"广西工业职业技术学院(广西,公办)",54,学前教育,不限,5
专科批,历史,2364,"广西工业职业技术学院(广西,公办)",55,小学语文教育,不限,5
专科批,历史,0867,"广西机电职业技术学院(广西,公办)",15,现代移动通信技术,不限,5
专科批,历史,4512,"广西金融职业技术学院(广西,公办)",01,金融服务与管理,不限,3
专科批,历史,4512,"广西金融职业技术学院(广西,公办)",0B,大数据与会计,不限,3
专科批,历史,4211,"广西经济职业学院(广西,民办)",02,工程造价,不限,1
专科批,历史,4211,"广西经济职业学院(广西,民办)",11,计算机应用技术,不限,2
专科批,历史,4211,"广西经济职业学院(广西,民办)",12,云计算技术应用,不限,2
专科批,历史,4211,"广西经济职业学院(广西,民办)",13,大数据技术,不限,2
专科批,历史,4211,"广西经济职业学院(广西,民办)",14,婴幼儿托育服务与管理,不限,1
专科批,历史,4211,"广西经济职业学院(广西,民办)",17,大数据与财务管理,不限,1
专科批,历史,4211,"广西经济职业学院(广西,民办)",30,数字媒体艺术设计,不限,1
专科批,历史,4481,"广西培贤国际职业学院(广西,民办)",25,大数据与会计,不限,2
专科批,历史,4481,"广西培贤国际职业学院(广西,民办)",29,商务英语,不限,2
专科批,历史,4481,"广西培贤国际职业学院(广西,民办)",32,高速铁路客运服务,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",04,林业技术,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",12,环境工程技术,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",17,建筑室内设计,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",21,工程造价,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",24,工业机器人技术,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",25,无人机应用技术,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",28,新能源汽车技术,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",32,高速铁路施工与维护,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",35,"城市轨道交通运营管理(女生身高160cm及以上,男生身高170cm及以上,无色盲色弱)",不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",38,数字媒体技术,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",39,大数据技术,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",47,电子商务,不限,2
专科批,历史,2344,"广西生态工程职业技术学院(广西,公办)",54,广告艺术设计,不限,2
专科批,历史,4220,"广西幼儿师范高等专科学校(广西,公办)",0H,"学前教育(师范类)(色弱,色盲不予录取)",不限,2
专科批,历史,1773,"广西职业技术学院(广西,公办)",07,新闻采编与制作,不限,3
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",16,"空中乘务(中外合作办学)(与加拿大航空学院合作办学,只招已“面试与体检合格”考生)(须面试合格)",不限,17
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",17,民航空中安全保卫(只招已“面试与体检合格”考生)(须面试合格),不限,7
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",19,民航运输服务,不限,2
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",1A,电子商务,不限,1
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",1B,航空物流管理,不限,1
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",1E,"民航安全技术管理(民航旅客安全检查)(要求无色盲、色弱,因用人单位对考生身体素质有要求,请男生身高低于1.72米、女生身高低于1.62米的考生慎重报考)",不限,12
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",1F,"民航安全技术管理(民航货邮安全检查)(要求无色盲、色弱,因用人单位对考生身体素质有要求,请男生身高低于1.72米、女生身高低于1.62米的考生慎重报考)",不限,2
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",1H,机场运行服务与管理(机坪管制),不限,2
专科批,历史,2040,"广州民航职业技术学院(广东,公办)",1J,机场场务技术与管理,不限,1
专科批,历史,0596,"桂林理工大学(广西,公办)",17,大数据与会计,不限,4
专科批,历史,0596,"桂林理工大学(广西,公办)",1A,市场营销,不限,4
专科批,历史,0596,"桂林理工大学(广西,公办)",1E,酒店管理与数字化运营,不限,4
专科批,历史,3526,"桂林山水职业学院(广西,民办)",0F,室内艺术设计,不限,3
