batch,inst_code,inst,major_code,major,first,second,plan_num
本科批,4527,山西工程技术学院,0W,土木工程,物理,不限,1
本科批,3538,山西晋中理工学院,0W,电子与计算机工程,物理,不限,4
本科批,0252,上海理工大学,0W,电气工程及其自动化(中外合作办学)(中德合作),物理,不限,3
本科批,0143,沈阳航空航天大学,0W,复合材料与工程,物理,不限,45
本科批,0153,沈阳建筑大学,0W,测绘工程,物理,不限,56
本科批,0112,太原理工大学,0W,环境工程,物理,不限,2
本科批,0104,邢台学院,0W,计算机科学与技术,物理,不限,10
本科批,3326,云南大学滇池学院,0W,工程造价,物理,不限,2
本科批,0624,中国民用航空飞行学院,0W,物流工程(航空物流),物理,不限,3
本科批,0558,中山大学,0W,计算机类(广州)(计算机科学与技术、信息与计算科学),物理,不限,5
本科批,0320,江苏师范大学,0W,生物科学(师范类),物理,化学|生物,2
本科批,0555,南华大学,0W,生物技术,物理,化学|生物,2
本科批,0157,沈阳农业大学,0W,风景园林,物理,化学|生物,35
本科批,3844,东莞城市学院,0W,人文地理与城乡规划,物理,化学|地理,1
本科批,0226,哈尔滨医科大学,0W,医学影像技术,历史,化学,2
本科批,0205,长春师范大学,0W,汉语国际教育(师范类),历史,不限,2
本科批,0235,大庆师范学院,0W,日语,历史,不限,2
本科批,1802,黑龙江工程学院,0W,英语,历史,不限,1
本科批,1230,齐齐哈尔医学院,0W,助产学,历史,不限,1
本科批,0456,山东财经大学,0W,审计学,历史,不限,1
本科批,3673,四川外国语大学成都学院,0W,物流管理,历史,不限,1
本科批,0285,苏州大学,0W,历史学(师范),历史,不限,1
本科批,0070,天津财经大学,0W,物流管理,历史,不限,2
本科批,0157,沈阳农业大学,0W,风景园林,历史,化学|生物,12
本科批,0153,沈阳建筑大学,0X,交通工程,物理,化学,13
本科批,0490,武汉工程大学,0X,材料物理(含半导体芯片制造、先进功能薄膜方向),物理,化学,2
本科批,0878,安徽建筑大学,0X,通信工程,物理,不限,2
本科批,3665,电子科技大学成都学院,0X,智能科学与技术,物理,不限,4
本科批,0589,海南大学,0X,密码科学与技术,物理,不限,1
本科批,0080,河北工业大学,0X,工程管理,物理,不限,1
本科批,1420,河北金融学院,0X,数据科学与大数据技术,物理,不限,5
本科批,1802,黑龙江工程学院,0X,机器人工程,物理,不限,2
本科批,1104,华北科技学院,0X,软件工程,物理,不限,6
本科批,0731,兰州理工大学,0X,通信工程,物理,不限,5
本科批,2595,辽宁理工职业大学,0X,大数据工程技术,物理,不限,220
本科批,0287,南京航空航天大学,0X,交通运输(空中交通管制与签派),物理,不限,5
本科批,0640,内江师范学院,0X,工程造价,物理,不限,2
本科批,3538,山西晋中理工学院,0X,区块链工程,物理,不限,2
本科批,0143,沈阳航空航天大学,0X,消防工程,物理,不限,39
本科批,0157,沈阳农业大学,0X,电气工程及其自动化,物理,不限,70
本科批,0236,绥化学院,0X,财务管理,物理,不限,2
本科批,0573,广东药科大学,0X,中药学类(中药学、中药制药),物理,化学|生物,3
本科批,1517,河南工程学院,0X,资源环境科学,物理,化学|生物,2
本科批,0487,华中科技大学,0X,生物医学工程类(国家生命科学与技术人才试验班)(生物医学工程、生物信息学),物理,化学|生物,3
本科批,0193,吉林农业大学,0X,生物信息学,物理,化学|生物,2
本科批,0737,兰州城市学院,0X,油气储运工程,物理,化学|地理,3
本科批,0763,喀什大学,0X,汉语言文学(师范类),物理,政治|地理,4
本科批,0673,云南大学,0X,新闻学,历史,政治,2
本科批,1775,防灾科技学院,0X,网络与新媒体,历史,不限,2
本科批,0346,杭州师范大学,0X,朝鲜语,历史,不限,3
本科批,1230,齐齐哈尔医学院,0X,公共事业管理,历史,不限,1
本科批,0236,绥化学院,0X,财务管理,历史,不限,2
本科批,3235,武汉城市学院,0X,会计学,历史,不限,1
本科批,0522,武汉体育学院,0X,公共事业管理,历史,不限,2
本科批,0235,大庆师范学院,0X,汉语言文学(师范类),历史,政治|地理,2
本科批,0763,喀什大学,0X,汉语言文学(师范类),历史,政治|地理,5
本科批,0738,陇东学院,0Y,农学,物理,化学&生物,2
本科批,0009,北方工业大学,0Y,土木工程(中外合作办学),物理,不限,2
本科批,1417,北京联合大学,0Y,会计学,物理,不限,1
本科批,1232,北京信息科技大学,0Y,信息管理与信息系统,物理,不限,2
本科批,3762,福州外语外贸学院,0Y,电子商务,物理,不限,2
本科批,3830,广西外国语学院,0Y,计算机科学与技术,物理,不限,1
本科批,0226,哈尔滨医科大学,0Y,信息管理与信息系统,物理,不限,5
本科批,0589,海南大学,0Y,数据科学与大数据技术,物理,不限,2
本科批,0359,合肥工业大学,0Y,工业设计,物理,不限,2
本科批,0077,河北地质大学,0Y,法学,物理,不限,2
本科批,1802,黑龙江工程学院,0Y,金融工程,物理,不限,3
本科批,0927,湖北科技学院,0Y,核工程与核技术,物理,不限,2
本科批,2303,湖南涉外经济学院,0Y,计算机科学与技术,物理,不限,2
本科批,1843,九江学院,0Y,英语(师范类),物理,不限,3
本科批,3626,昆明理工大学津桥学院,0Y,学前教育,物理,不限,3
本科批,2595,辽宁理工职业大学,0Y,现代物流管理,物理,不限,164
本科批,0291,南京工业大学,0Y,工程管理,物理,不限,3
本科批,0287,南京航空航天大学,0Y,交通运输(民航电子电气工程),物理,不限,2
本科批,1287,南京审计大学,0Y,金融审计,物理,不限,1
本科批,0426,青岛科技大学,0Y,计算机科学与技术,物理,不限,2
本科批,0684,曲靖师范学院,0Y,制药工程,物理,不限,2
本科批,2050,上海商学院,0Y,酒店管理(中外合作办学),物理,不限,3
本科批,0143,沈阳航空航天大学,0Y,保险学,物理,不限,20
本科批,0153,沈阳建筑大学,0Y,物流工程,物理,不限,10
本科批,0157,沈阳农业大学,0Y,电子信息工程,物理,不限,52
本科批,0112,太原理工大学,0Y,建筑环境与能源应用工程,物理,不限,2
本科批,0642,重庆文理学院,0Y,环境科学,物理,化学|生物,2
本科批,0098,河北民族师范学院,0Y,环境生态工程,物理,化学|生物,5
本科批,0555,南华大学,0Y,药学,物理,化学|生物,2
本科批,0737,兰州城市学院,0Y,石油工程,物理,化学|地理,3
本科批,3626,昆明理工大学津桥学院,0Y,学前教育,历史,不限,3
本科批,2595,辽宁理工职业大学,0Y,现代物流管理,历史,不限,52
本科批,2050,上海商学院,0Y,酒店管理(中外合作办学),历史,不限,2
本科批,3673,四川外国语大学成都学院,0Y,跨境电子商务,历史,不限,1
本科批,0680,云南中医药大学,0Y,中西医临床医学,历史,化学|生物,1
本科批,0076,河北工程大学,0Z,水利水电工程,物理,化学,2
本科批,0878,安徽建筑大学,0Z,网络工程,物理,不限,2
本科批,1079,成都大学,0Z,软件工程,物理,不限,2
本科批,3830,广西外国语学院,0Z,人工智能,物理,不限,1
本科批,0346,杭州师范大学,0Z,数据科学与大数据技术,物理,不限,2
本科批,0080,河北工业大学,0Z,经济学,物理,不限,2
本科批,1802,黑龙江工程学院,0Z,俄语,物理,不限,1
本科批,0927,湖北科技学院,0Z,生物医学工程,物理,不限,2
本科批,0507,湖北中医药大学,0Z,信息管理与信息系统,物理,不限,1
本科批,2303,湖南涉外经济学院,0Z,软件工程,物理,不限,2
本科批,0222,佳木斯大学,0Z,通信工程,物理,不限,5
本科批,3626,昆明理工大学津桥学院,0Z,法学,物理,不限,1
本科批,0737,兰州城市学院,0Z,资源勘查工程,物理,不限,3
本科批,2595,辽宁理工职业大学,0Z,自动化技术与应用,物理,不限,140
本科批,0128,内蒙古工业大学,0Z,金属材料工程,物理,不限,3
本科批,0429,青岛理工大学,0Z,电子信息工程,物理,不限,1
本科批,0254,上海海事大学,0Z,交通管理(国航),物理,不限,2
本科批,1047,上海立信会计金融学院,0Z,金融学,物理,不限,2
本科批,2050,上海商学院,0Z,电子商务(中外合作办学),物理,不限,3
本科批,0153,沈阳建筑大学,0Z,无机非金属材料工程,物理,不限,44
本科批,0157,沈阳农业大学,0Z,计算机科学与技术,物理,不限,40
本科批,0112,太原理工大学,0Z,采矿工程,物理,不限,3
本科批,0680,云南中医药大学,0Z,药学,物理,化学|生物,1
本科批,0558,中山大学,0Z,临床医学(八年制),物理,化学|生物,2
本科批,0205,长春师范大学,0Z,旅游管理(中外合作办学),历史,不限,2
本科批,3844,东莞城市学院,0Z,会计学,历史,不限,2
本科批,0077,河北地质大学,0Z,公共管理类(行政管理、劳动与社会保障),历史,不限,2
本科批,1802,黑龙江工程学院,0Z,俄语,历史,不限,2
本科批,3626,昆明理工大学津桥学院,0Z,法学,历史,不限,1
本科批,0254,上海海事大学,0Z,交通管理(国航),历史,不限,2
本科批,1047,上海立信会计金融学院,0Z,金融学,历史,不限,1
本科批,2050,上海商学院,0Z,电子商务(中外合作办学),历史,不限,2
本科批,1835,上海政法学院,0Z,汉语言文学(文化创意产业方向),历史,不限,2
本科批,0285,苏州大学,0Z,图书情报与档案管理类(档案学、信息资源管理),历史,不限,1
本科批,0673,云南大学,0Z,历史学,历史,不限,2
本科批,3326,云南大学滇池学院,0Z,会计学,历史,不限,2
本科批,0235,大庆师范学院,0Z,秘书学,历史,政治|地理,4
本科批,0363,安徽工程大学,10,高分子材料与工程,物理,化学,4
本科批,0161,大连医科大学,10,预防医学,物理,化学,28
本科批,0571,广东医科大学,10,康复治疗学,物理,化学,2
本科批,4440,贵州理工学院,10,新能源科学与工程,物理,化学,2
本科批,0214,哈尔滨理工大学,10,电气工程及其自动化,物理,化学,13
本科批,0460,河南理工大学,10,能源与动力工程,物理,化学,1
本科批,0191,吉林建筑大学,10,给排水科学与工程,物理,化学,2
本科批,3706,吉林医药学院,10,医学影像技术,物理,化学,2
本科批,0674,昆明理工大学,10,新能源材料与器件,物理,化学,2
本科批,0737,兰州城市学院,10,新能源科学与工程,物理,化学,2
本科批,0162,辽宁中医药大学,10,康复治疗学,物理,化学,10
本科批,0229,牡丹江医学院,10,药学,物理,化学,2
本科批,0555,南华大学,10,卫生检验与检疫,物理,化学,2
本科批,0399,泉州师范学院,10,化学(师范类),物理,化学,3
本科批,0058,天津工业大学,10,应用化学,物理,化学,2
本科批,0703,西安建筑科技大学,10,智能建造,物理,化学,2
本科批,0736,西北师范大学,10,化学工程与工艺,物理,化学,2
本科批,4262,西南交通大学希望学院,10,交通运输,物理,化学,1
本科批,1068,郑州工程技术学院,10,土木工程,物理,化学,1
本科批,0425,中国石油大学(华东),10,化学,物理,化学,4
本科批,0718,陕西师范大学,10,心理学类(心理学、应用心理学),物理,生物,2
本科批,0043,北京体育大学,10,马克思主义理论,物理,政治,1
本科批,0113,山西农业大学,10,动物科学,物理,化学&生物,2
本科批,0114,山西医科大学,10,儿科学,物理,化学&生物,1
本科批,0693,西藏农牧学院,10,农学,物理,化学&生物,4
本科批,0206,白城师范学院,10,教育技术学(师范类),物理,不限,10
本科批,0009,北方工业大学,10,智能建造,物理,不限,2
本科批,1407,北方民族大学,10,化工与制药类(化学工程与工艺、制药工程、能源化学工程),物理,不限,2
本科批,0006,北京航空航天大学,10,工科试验班类(信息类)(计算机科学与技术、人工智能、虚拟现实技术、智能感知工程、网络空间安全、电子信息工程、通信工程、电子科学与技术、集成电路设计与集成系统、光电信息科学与工程、电磁场与无线技术、交通运输、软件工程、自动化、电气工程及其自动化、机器人工程、信息对抗技术、信息安全、微电子科学与工程、测控技术与仪器、探测制导与控制技术、遥感科学与技术),物理,不限,42
本科批,0004,北京交通大学,10,理科试验班(智能光电与纳米技术)[光电信息科学与工程、纳米材料与技术(智能材料)、应用物理学(黄昆英才班)、工程力学],物理,不限,6
本科批,0008,北京科技大学,10,能源动力类(能源、环境专业)(能源与动力工程、新能源科学与工程、环境工程、环境科学),物理,不限,7
本科批,0032,北京语言大学,10,外国语言文学类[英语、英语(英西复语)、商务英语],物理,不限,1
本科批,0710,长安大学,10,工商管理类(工商管理、市场营销、会计学),物理,不限,4
本科批,3603,长春财经学院,10,国际商务,物理,不限,2
本科批,3602,长春电子科技学院,10,电子信息科学与技术,物理,不限,2
本科批,1437,长春工程学院,10,测绘工程,物理,不限,4
本科批,3601,长春工业大学人文信息学院,10,自动化,物理,不限,3
本科批,3605,长春建筑学院,10,数字媒体技术,物理,不限,7
本科批,0205,长春师范大学,10,智能制造工程,物理,不限,2
